"pcode","regno","regdate"
"39554","0614","10/07/2014 5:53:11 PM"
"41122","0802","5/09/2002 12:00:00 AM"
"41592","0606","20/11/2006 12:00:00 AM"
"41592","0800","28/08/2000 12:00:00 AM"
"41649","0102","27/02/2002 12:00:00 AM"
"41649","0300","3/04/2000 12:00:00 AM"
"69956","105745","22/03/2016 12:00:00 AM"
"69956","62168","12/05/2015 12:00:00 AM"
"69973","62203","2/06/2014 12:00:00 AM"
"70007","62286","29/07/2014 12:00:00 AM"
"70056","102552","3/08/2015 12:00:00 AM"
"70056","62393","24/03/2015 12:00:00 AM"
"80186","100370","21/03/2016 12:00:00 AM"
"38472","1","11/05/1994 12:00:00 AM"
"38472","1100","29/11/2000 12:00:00 AM"
"38572","0799","18/08/1999 12:00:00 AM"
"46192","02","1/12/1997 12:00:00 AM"
"46192","0699","30/06/1999 12:00:00 AM"
"46192","1000","18/10/2000 12:00:00 AM"
"46192","57588","29/01/2013 12:00:00 AM"
"46326","02","5/09/1996 12:00:00 AM"
"46326","1002","16/10/2002 12:00:00 AM"
"46409","0304","1/04/2004 12:00:00 AM"
"46409","0410","14/04/2010 12:00:00 AM"
"46409","1003","17/11/2003 12:00:00 AM"
"46492","4579","5/04/1995 12:00:00 AM"
"46492","56722","16/10/2012 12:00:00 AM"
"46641","01","16/05/1996 12:00:00 AM"
"46641","0199","4/01/1999 12:00:00 AM"
"46724","01","2/05/1996 12:00:00 AM"
"46724","0300","10/04/2000 12:00:00 AM"
"46724","0301","21/03/2001 12:00:00 AM"
"46724","0610","20/07/2010 12:00:00 AM"
"46724","51425","11/01/2011 12:00:00 AM"
"46741","01","19/08/1996 12:00:00 AM"
"46741","1109","17/02/2010 12:00:00 AM"
"46741","1203","8/01/2004 12:00:00 AM"
"47179","0403","15/04/2003 12:00:00 AM"
"47179","0603","25/06/2003 12:00:00 AM"
"47179","105131","20/07/2016 12:00:00 AM"
"47594","4070","10/07/1995 12:00:00 AM"
"47594","59442","21/08/2013 12:00:00 AM"
"81354","102878","17/01/2017 12:00:00 AM"
"68874","59263","23/08/2013 12:00:00 AM"
"68917","101081","22/12/2014 12:00:00 AM"
"68917","59380","17/06/2013 12:00:00 AM"
"68931","59409","20/02/2014 12:00:00 AM"
"69017","59659","19/12/2013 12:00:00 AM"
"69117","60009","2/12/2013 12:00:00 AM"
"69160","60098","19/09/2013 12:00:00 AM"
"69249","60338","13/09/2013 12:00:00 AM"
"69260","60353","9/10/2013 12:00:00 AM"
"69292","60428","12/09/2013 12:00:00 AM"
"69335","60522","16/09/2014 12:00:00 AM"
"69435","60791","13/11/2013 12:00:00 AM"
"60968","0408","19/08/2008 12:00:00 AM"
"60968","0606","4/07/2006 12:00:00 AM"
"60968","107575","9/01/2017 12:00:00 AM"
"60979","1008","27/11/2008 12:00:00 AM"
"39239","RV2023","27/09/2023 12:00:00 AM"
"40092","0306","20/06/2006 12:00:00 AM"
"40092","0698","4/06/1998 12:00:00 AM"
"40092","57502","25/09/2012 12:00:00 AM"
"41128","02","9/07/1997 12:00:00 AM"
"41128","0998","1/10/1998 12:00:00 AM"
"41128","41496","29/11/2013 12:00:00 AM"
"41128","49074","29/11/2013 12:00:00 AM"
"41128","61394","28/10/2014 12:00:00 AM"
"41228","0601","10/07/2001 12:00:00 AM"
"58374","RV2023","6/10/2023 12:00:00 AM"
"70142","62601","5/02/2015 12:00:00 AM"
"80149","100317","5/03/2015 12:00:00 AM"
"80149","107278","19/07/2016 3:53:52 PM"
"80587","101172","2/04/2015 12:00:00 AM"
"80736","101511","26/02/2016 8:34:57 AM"
"80836","141037","24/08/2023 12:00:00 AM"
"81185","102513","15/09/2015 12:00:00 AM"
"46023","0506","29/05/2006 12:00:00 AM"
"46023","0601","25/06/2001 12:00:00 AM"
"46023","103982","30/03/2016 12:00:00 AM"
"46023","56819","25/07/2012 12:00:00 AM"
"46123","1099","4/11/1999 12:00:00 AM"
"46123","1200","12/12/2000 12:00:00 AM"
"46661","0300","11/04/2000 12:00:00 AM"
"46661","0304","15/07/2004 12:00:00 AM"
"46661","0510","21/06/2010 12:00:00 AM"
"46793","01","15/03/1996 12:00:00 AM"
"46793","03","4/09/1997 12:00:00 AM"
"46793","0399","8/04/1999 12:00:00 AM"
"46793","0402","8/04/2002 12:00:00 AM"
"46793","0403","6/05/2003 12:00:00 AM"
"46793","0499","16/04/1999 12:00:00 AM"
"46793","0501","4/05/2001 12:00:00 AM"
"46793","0605","27/09/2005 12:00:00 AM"
"46793","0901","14/09/2001 12:00:00 AM"
"46793","0997","10/09/1997 12:00:00 AM"
"46793","0999","30/11/1999 12:00:00 AM"
"47059","0102","21/02/2002 12:00:00 AM"
"47059","0600","18/07/2000 12:00:00 AM"
"47629","01","24/01/1996 12:00:00 AM"
"47629","0208","17/09/2008 12:00:00 AM"
"47680","01","9/08/1996 12:00:00 AM"
"47680","0498","14/04/1998 12:00:00 AM"
"47680","0598","1/05/1998 12:00:00 AM"
"47680","0806","7/12/2006 12:00:00 AM"
"47680","0897","26/08/1997 12:00:00 AM"
"47680","1197","25/11/1997 12:00:00 AM"
"81772","104026","27/06/2016 12:00:00 AM"
"81821","104122","18/01/2016 12:00:00 AM"
"81904","104389","2/05/2016 12:00:00 AM"
"81904","106537","6/06/2016 12:00:00 AM"
"81921","104420","14/11/2016 12:00:00 AM"
"82121","105052","2/09/2016 12:00:00 AM"
"69996","62258","18/11/2014 12:00:00 AM"
"69999","62261","14/07/2014 12:00:00 AM"
"70013","62303","8/09/2015 12:00:00 AM"
"70050","62371","4/05/2015 12:00:00 AM"
"70299","62953","9/05/2016 12:00:00 AM"
"80092","100194","10/08/2015 12:00:00 AM"
"86360","115570","19/12/2019 3:54:45 PM"
"88699","122017","20/12/2019 4:04:07 PM"
"88033","120103","7/01/2020 11:18:37 AM"
"54470","109988","18/12/2017 12:00:00 AM"
"54659","122062","23/12/2019 12:00:00 AM"
"64580","113219","13/02/2018 12:00:00 AM"
"64580","114760","21/02/2018 12:00:00 AM"
"65130","107589","2/06/2017 12:00:00 AM"
"65130","121643","25/11/2019 12:00:00 AM"
"65691","118878","2/05/2019 12:00:00 AM"
"83522","108541","22/05/2017 12:00:00 AM"
"83854","109085","7/06/2017 12:46:30 PM"
"58085","136850","6/09/2022 12:00:00 AM"
"54473","110449","19/04/2017 12:00:00 AM"
"54573","RV0318G","3/04/2018 12:00:00 AM"
"55523","109772","19/06/2017 12:00:00 AM"
"67709","134737","15/09/2022 12:00:00 AM"
"68210","121825","6/11/2019 12:00:00 AM"
"52283","0601","2/07/2001 12:00:00 AM"
"52283","118174","24/01/2019 12:00:00 AM"
"52984","135872","16/09/2022 12:00:00 AM"
"53070","0202","27/02/2002 12:00:00 AM"
"53070","0803","28/08/2003 12:00:00 AM"
"53434","1202","6/12/2002 12:00:00 AM"
"53434","49462","7/02/2011 12:00:00 AM"
"53434","54679","14/11/2013 12:00:00 AM"
"65651","117850","21/01/2019 12:00:00 AM"
"65888","116568","15/03/2019 12:00:00 AM"
"83883","109177","31/05/2017 2:21:14 PM"
"83750","108926","1/06/2017 11:42:29 AM"
"59236","134462","4/10/2022 12:00:00 AM"
"55529","135228","20/07/2022 12:00:00 AM"
"67815","121768","5/11/2019 12:00:00 AM"
"52303","0505","23/05/2005 12:00:00 AM"
"52303","0902","9/10/2002 12:00:00 AM"
"52303","1100","30/11/2000 12:00:00 AM"
"52578","0300","11/04/2000 12:00:00 AM"
"52578","1206","16/04/2007 12:00:00 AM"
"52578","61887","29/04/2014 12:00:00 AM"
"52778","0300","7/04/2000 12:00:00 AM"
"52778","0406","18/09/2006 12:00:00 AM"
"52778","1004","22/04/2005 12:00:00 AM"
"52778","1007","29/11/2007 12:00:00 AM"
"52778","101886","26/02/2016 12:00:00 AM"
"52778","51217","10/11/2010 12:00:00 AM"
"52778","54866","7/12/2011 12:00:00 AM"
"52778","55211","24/10/2012 12:00:00 AM"
"52778","60143","14/03/2014 12:00:00 AM"
"53039","0406","6/07/2006 12:00:00 AM"
"53039","0500","7/07/2000 12:00:00 AM"
"53039","0603","1/07/2003 12:00:00 AM"
"53325","0809","11/09/2009 12:00:00 AM"
"53325","1000","5/10/2000 12:00:00 AM"
"53325","102983","9/07/2015 12:00:00 AM"
"53325","53229","15/04/2011 12:00:00 AM"
"64646","113332","15/03/2018 12:00:00 AM"
"65957","119862","4/04/2019 12:00:00 AM"
"39860","114957","7/03/2018 12:00:00 AM"
"58569","114967","7/03/2018 12:00:00 AM"
"54098","0401","10/05/2001 12:00:00 AM"
"54098","1109","26/05/2010 12:00:00 AM"
"54164","0501","2/07/2001 12:00:00 AM"
"54164","0902","13/09/2002 12:00:00 AM"
"54164","1102","12/11/2002 12:00:00 AM"
"54164","1106","1/11/2006 12:00:00 AM"
"54181","0802","12/08/2002 12:00:00 AM"
"54181","0906","4/10/2006 12:00:00 AM"
"54181","0501","29/05/2001 12:00:00 AM"
"54181","0507","26/07/2007 12:00:00 AM"
"54430","136197","11/10/2022 12:00:00 AM"
"54696","123712","31/01/2020 12:00:00 AM"
"67400","55962R","20/07/2022 12:00:00 AM"
"67483","135576","11/08/2022 12:00:00 AM"
"67600","118136","11/02/2019 12:00:00 AM"
"67783","118882","25/03/2019 12:00:00 AM"
"67932","109907","10/08/2017 12:00:00 AM"
"68602","116260","25/01/2019 12:00:00 AM"
"36680","116029","18/01/2019 12:00:00 AM"
"56170","136950","15/09/2022 12:00:00 AM"
"69455","112589","22/09/2017 12:00:00 AM"
"69655","122209","20/12/2019 12:00:00 AM"
"52226","0305","30/05/2005 12:00:00 AM"
"52226","0610","21/06/2010 12:00:00 AM"
"52226","0701","30/07/2001 12:00:00 AM"
"52226","0907","15/11/2007 12:00:00 AM"
"52226","0999","21/09/1999 12:00:00 AM"
"52226","61375","19/12/2013 12:00:00 AM"
"52509","135353","2/08/2022 12:00:00 AM"
"52526","0601","18/07/2001 12:00:00 AM"
"52526","1000","17/10/2000 12:00:00 AM"
"52541","0900","3/10/2000 12:00:00 AM"
"52558","0200","2/03/2000 12:00:00 AM"
"52558","0908","23/10/2008 12:00:00 AM"
"52675","0109","15/01/2009 12:00:00 AM"
"52675","0202","26/02/2002 12:00:00 AM"
"52675","0500","12/05/2000 12:00:00 AM"
"52675","0510","6/08/2010 12:00:00 AM"
"52675","105632","11/04/2016 12:00:00 AM"
"53245","114969","7/03/2018 12:00:00 AM"
"53311","0202","13/03/2002 12:00:00 AM"
"53311","0601","18/07/2001 12:00:00 AM"
"53311","0601/","5/02/2002 12:00:00 AM"
"53311","0710","12/07/2010 12:00:00 AM"
"53311","63125","5/12/2014 12:00:00 AM"
"53311","63371","9/06/2016 12:00:00 AM"
"53345","0900","26/09/2000 12:00:00 AM"
"53345","52665","30/05/2011 12:00:00 AM"
"54121","1004","29/04/2005 12:00:00 AM"
"54172","1203","18/12/2003 12:00:00 AM"
"54172","1205","13/03/2006 12:00:00 AM"
"54172","50618","24/05/2017 12:00:00 AM"
"54539","114046","6/03/2018 12:00:00 AM"
"54539","121783","9/12/2019 12:00:00 AM"
"55326","116347","17/04/2019 12:00:00 AM"
"55326","120438","13/01/2020 12:00:00 AM"
"55426","110085","21/07/2017 12:00:00 AM"
"68158","114975","8/03/2018 12:00:00 AM"
"36806","RV0318C","3/04/2018 12:00:00 AM"
"56362","122828","9/12/2019 12:00:00 AM"
"57965","135946","8/07/2022 12:00:00 AM"
"68994","118042","6/02/2019 12:00:00 AM"
"69011","118824","5/03/2019 12:00:00 AM"
"69229","113410","21/11/2017 12:00:00 AM"
"69830","118337","11/02/2019 12:00:00 AM"
"52967","119523","14/03/2019 12:00:00 AM"
"53568","0203","17/02/2003 12:00:00 AM"
"53568","0402","8/05/2002 12:00:00 AM"
"53568","0403","9/04/2003 12:00:00 AM"
"53568","0503","6/06/2003 12:00:00 AM"
"53568","0506","13/11/2006 12:00:00 AM"
"53963","RV22","11/10/2022 12:00:00 AM"
"54599","135743","5/09/2022 12:00:00 AM"
"54682","0202","25/02/2002 12:00:00 AM"
"55131","136203","12/10/2022 12:00:00 AM"
"67935","113624","23/02/2018 12:00:00 AM"
"68001","123096","20/12/2019 12:00:00 AM"
"68937","109015","29/05/2017 12:00:00 AM"
"69203","119028","10/05/2019 12:00:00 AM"
"39823","121631","11/11/2019 12:00:00 AM"
"59462","118951","25/01/2019 12:00:00 AM"
"53935","118257","8/04/2019 12:00:00 AM"
"56316","123251","22/01/2020 12:00:00 AM"
"57979","136447","2/08/2022 12:00:00 AM"
"69043","135377","5/08/2022 12:00:00 AM"
"52263","107989","3/11/2016 12:00:00 AM"
"52263","1199","16/11/1999 12:00:00 AM"
"52406","0106","14/02/2006 12:00:00 AM"
"52406","0107","19/02/2007 12:00:00 AM"
"52406","0109","4/05/2009 12:00:00 AM"
"52406","0301","12/04/2001 12:00:00 AM"
"52406","0606","6/07/2006 12:00:00 AM"
"52406","1100","14/11/2000 12:00:00 AM"
"52406","1203","25/05/2004 12:00:00 AM"
"52595","1102","28/11/2002 12:00:00 AM"
"52672","1112","28/11/2012 12:00:00 AM"
"52695","135174","15/09/2022 12:00:00 AM"
"53308","0501","21/05/2001 12:00:00 AM"
"53331","0208","18/06/2008 12:00:00 AM"
"53331","0900","22/09/2000 12:00:00 AM"
"53331","0903","12/09/2003 12:00:00 AM"
"53342","0107","13/04/2007 12:00:00 AM"
"53342","0903","30/09/2003 12:00:00 AM"
"53342","1000","20/10/2000 12:00:00 AM"
"53342","48412","14/12/2010 12:00:00 AM"
"53342","56307","29/05/2012 12:00:00 AM"
"53342","58300","13/08/2013 12:00:00 AM"
"53431","1000","18/10/2000 12:00:00 AM"
"53431","101018","15/04/2015 12:00:55 PM"
"53431","1201","5/12/2001 12:00:00 AM"
"53431","60978","18/11/2013 12:00:00 AM"
"53540","0102","12/02/2002 12:00:00 AM"
"53540","0402","17/04/2002 12:00:00 AM"
"53540","0904","7/12/2004 12:00:00 AM"
"53540","0907","13/11/2008 12:00:00 AM"
"53540","62129","25/06/2015 12:00:00 AM"
"54058","120011","20/01/2020 12:00:00 AM"
"54092","0402","8/05/2002 12:00:00 AM"
"54092","0406","17/05/2006 12:00:00 AM"
"54092","0601","26/06/2001 12:00:00 AM"
"54115","0501","6/06/2001 12:00:00 AM"
"54115","0509","30/06/2009 12:00:00 AM"
"54158","0701","27/07/2001 12:00:00 AM"
"54158","1109","1/03/2010 12:00:00 AM"
"54158","1201","4/01/2002 12:00:00 AM"
"54192","55880","4/05/2012 12:00:00 AM"
"54192","1103","15/01/2004 12:00:00 AM"
"54192","54192","23/06/2014 12:00:00 AM"
"54192","56780","30/05/2012 12:00:00 AM"
"54192","62361","23/06/2014 12:00:00 AM"
"54192","0110","27/01/2010 12:00:00 AM"
"54192","0508","9/05/2008 12:00:00 AM"
"54192","0701","30/07/2001 12:00:00 AM"
"54192","104942","10/02/2016 12:00:00 AM"
"54258","0105","20/04/2005 12:00:00 AM"
"54258","0601","12/07/2001 12:00:00 AM"
"54258","1105","14/12/2005 12:00:00 AM"
"54719","110286","5/04/2017 12:00:00 AM"
"55094","115009","13/03/2018 12:00:00 AM"
"55555","109338","18/08/2017 12:00:00 AM"
"67494","109664","28/02/2018 12:00:00 AM"
"67989","106400","1/08/2017 12:00:00 AM"
"69366","119050","7/03/2019 12:00:00 AM"
"69366","122559","11/12/2019 12:00:00 AM"
"69366","122561","11/12/2019 12:00:00 AM"
"39554","136382","8/08/2022 12:00:00 AM"
"40613","134463","12/07/2022 12:00:00 AM"
"58595","123249","22/01/2020 12:00:00 AM"
"59562","114401","2/02/2018 12:00:00 AM"
"69956","118155","18/04/2019 12:00:00 AM"
"70222","118525","30/01/2019 12:00:00 AM"
"38755","122562","15/01/2020 12:00:00 AM"
"52223","119610","6/01/2020 12:00:00 AM"
"53027","0205","27/05/2005 12:00:00 AM"
"60896","0806","25/09/2006 12:00:00 AM"
"60919","0107","2/07/2007 12:00:00 AM"
"60928","0307","4/04/2007 12:00:00 AM"
"60928","1207","8/02/2008 12:00:00 AM"
"61360","126080","30/09/2020 12:00:00 AM"
"81841","127799","30/09/2020 12:00:00 AM"
"81975","127188","4/09/2020 12:00:00 AM"
"59465","141342","13/12/2023 12:00:00 AM"
"52320","1099","27/10/1999 12:00:00 AM"
"52320","56958","29/08/2012 12:00:00 AM"
"52320","58491","24/04/2013 12:00:00 AM"
"64586","49247","4/10/2011 12:00:00 AM"
"65190","127156","30/10/2020 12:00:00 AM"
"47265","130012","9/03/2021 12:00:00 AM"
"60040","1207","26/02/2008 12:00:00 AM"
"60040","56986","27/06/2012 12:00:00 AM"
"60169","51036","11/10/2010 12:00:00 AM"
"60301","0406","10/05/2006 12:00:00 AM"
"60301","0808","8/01/2009 12:00:00 AM"
"60335","103365","30/09/2015 12:00:00 AM"
"60335","1205","27/02/2006 12:00:00 AM"
"60335","55477","20/07/2012 12:00:00 AM"
"60335","58307","19/01/2015 12:00:00 AM"
"60478","1205","1/02/2006 12:00:00 AM"
"60478","1208","15/05/2009 12:00:00 AM"
"60510","38321","24/01/2011 12:00:00 AM"
"60544","0714","29/08/2014 7:45:19 AM"
"60567","0206","11/04/2006 12:00:00 AM"
"50772","0200","29/03/2000 12:00:00 AM"
"50772","0399","14/04/1999 12:00:00 AM"
"50772","0599","2/06/1999 12:00:00 AM"
"50772","0801","10/08/2001 12:00:00 AM"
"50772","1000","5/10/2000 12:00:00 AM"
"50772","1100","8/11/2000 12:00:00 AM"
"50772","1199","18/11/1999 12:00:00 AM"
"50906","0798","21/07/1998 12:00:00 AM"
"50938","0106","6/02/2006 12:00:00 AM"
"50938","0901","18/09/2001 12:00:00 AM"
"50938","1106","2/01/2007 12:00:00 AM"
"50938","1198","27/11/1998 12:00:00 AM"
"51104","0300","28/02/2000 12:00:00 AM"
"51104","0400","28/04/2000 12:00:00 AM"
"51104","0404","20/07/2004 12:00:00 AM"
"51104","55676","11/10/2012 12:00:00 AM"
"51104","58945","21/10/2013 12:00:00 AM"
"51321","0300","8/03/2000 12:00:00 AM"
"51321","0602","3/07/2002 12:00:00 AM"
"51321","1005","3/05/2008 12:00:00 AM"
"51321","54036","15/08/2012 12:00:00 AM"
"51321","129228","8/06/2021 12:00:00 AM"
"51321","57626","13/09/2013 12:00:00 AM"
"51321","60751","17/06/2014 12:00:00 AM"
"51487","0103","4/02/2003 12:00:00 AM"
"51487","0205","4/04/2005 12:00:00 AM"
"51487","0207","26/03/2007 12:00:00 AM"
"51487","60399","30/10/2013 12:00:00 AM"
"51487","0301","5/03/2001 12:00:00 AM"
"51487","0401","10/04/2001 12:00:00 AM"
"51487","101270","22/03/2016 12:00:00 AM"
"51487","1201","10/01/2002 12:00:00 AM"
"51487","1208","4/02/2009 12:00:00 AM"
"51487","52771","13/07/2011 12:00:00 AM"
"66999","130527","21/04/2021 12:00:00 AM"
"83487","126074","17/09/2020 12:00:00 AM"
"89717","125881","11/09/2020 2:06:57 PM"
"89100","123589","23/09/2020 11:39:48 AM"
"89795","126114","29/09/2020 2:50:00 PM"
"88914","122838","8/10/2020 1:07:44 PM"
"89942","126436","13/10/2020 3:31:01 PM"
"31456","0506","24/08/2006 12:00:00 AM"
"31456","0702","2/08/2002 12:00:00 AM"
"31456","0804","25/10/2004 12:00:00 AM"
"31456","0808","20/11/2008 12:00:00 AM"
"31456","0998","15/09/1998 12:00:00 AM"
"31456","51905","12/01/2011 12:00:00 AM"
"31456","56152","24/08/2012 12:00:00 AM"
"50397","131033","8/06/2021 12:00:00 AM"
"51719","129762","5/02/2021 12:00:00 AM"
"66166","128222","21/10/2020 12:00:00 AM"
"66641","131202","22/06/2021 12:00:00 AM"
"66684","129382","6/04/2021 12:00:00 AM"
"85371","129808","19/02/2021 12:00:00 AM"
"41884","0301","6/03/2001 12:00:00 AM"
"41884","0808","1/10/2008 12:00:00 AM"
"42259","0614","10/07/2014 3:53:05 PM"
"45124","0308","3/04/2008 12:00:00 AM"
"45124","0402","19/04/2002 12:00:00 AM"
"45124","0701","2/08/2001 12:00:00 AM"
"45124","0998","29/09/1998 12:00:00 AM"
"45224","0402","17/04/2002 12:00:00 AM"
"45442","/02","31/07/1996 12:00:00 AM"
"45442","0001","17/05/1995 12:00:00 AM"
"63140","129375","31/03/2021 12:00:00 AM"
"50643","0714","26/08/2014 2:47:30 PM"
"51115","0499","19/04/1999 12:00:00 AM"
"51115","0508","15/12/2008 12:00:00 AM"
"51115","0898","17/08/1998 12:00:00 AM"
"51215","0499","14/04/1999 12:00:00 AM"
"51215","58438","6/02/2014 12:00:00 AM"
"51579","101685","3/03/2015 12:00:00 AM"
"51579","0105","6/04/2005 12:00:00 AM"
"51579","0199","15/01/1999 12:00:00 AM"
"51579","0299","9/03/1999 12:00:00 AM"
"51579","0409","10/06/2009 12:00:00 AM"
"51579","0800","8/08/2000 12:00:00 AM"
"51716","0405","6/07/2005 12:00:00 AM"
"51716","0905","14/09/2005 12:00:00 AM"
"51716","0999","9/09/1999 12:00:00 AM"
"51716","50218","19/01/2011 12:00:00 AM"
"51716","129793","8/02/2021 12:00:00 AM"
"66438","126263","14/10/2020 12:00:00 AM"
"63080","105229","10/02/2016 12:00:00 AM"
"63080","44651","28/09/2010 12:00:00 AM"
"63080","127201","4/09/2020 12:00:00 AM"
"63112","123068","19/12/2019 12:00:00 AM"
"63298","0809","16/11/2009 12:00:00 AM"
"63298","49495","17/07/2012 12:00:00 AM"
"63298","137916","12/12/2023 12:00:00 AM"
"63312","141092","22/11/2023 12:00:00 AM"
"63315","1109","24/08/2010 12:00:00 AM"
"63498","0109","5/02/2009 12:00:00 AM"
"63498","59828","6/02/2014 12:00:00 AM"
"63747","61893","28/04/2014 12:00:00 AM"
"63747","102557","15/01/2016 12:00:00 AM"
"63916","0409","27/07/2009 12:00:00 AM"
"63965","0509","10/08/2009 12:00:00 AM"
"64148","47682","18/05/2011 12:00:00 AM"
"64148","50797","19/05/2011 12:00:00 AM"
"64148","55236","30/11/2011 12:00:00 AM"
"64148","56166","2/07/2012 12:00:00 AM"
"64148","57707","12/12/2012 12:00:00 AM"
"64165","123083","1/10/2020 12:00:00 AM"
"64248","0610","12/07/2010 12:00:00 AM"
"64248","0909","9/11/2009 12:00:00 AM"
"64351","129618","16/04/2021 12:00:00 AM"
"83269","126482","16/10/2020 12:00:00 AM"
"83485","129470","7/04/2021 12:00:00 AM"
"90305","128484","3/06/2021 9:44:28 AM"
"31393","127475","21/09/2020 12:00:00 AM"
"50760","0400","28/04/2000 12:00:00 AM"
"51078","0306","11/04/2006 12:00:00 AM"
"51078","0900","18/09/2000 12:00:00 AM"
"51078","0909","30/10/2009 12:00:00 AM"
"51081","0610","31/08/2010 12:00:00 AM"
"51081","0998","22/09/1998 12:00:00 AM"
"51081","59428","21/08/2013 12:00:00 AM"
"51181","0301","26/03/2001 12:00:00 AM"
"51181","0699","3/06/1999 12:00:00 AM"
"85364","129893","26/02/2021 12:00:00 AM"
"85420","129768","19/02/2021 12:00:00 AM"
"84344","139445","22/02/2024 12:00:00 AM"
"63146","0908","7/04/2009 12:00:00 AM"
"63246","100374","30/01/2015 12:00:00 AM"
"63246","105160","5/07/2016 12:00:00 AM"
"63246","1109","29/01/2010 12:00:00 AM"
"63295","0509","2/07/2009 12:00:00 AM"
"63295","0908","3/09/2008 12:00:00 AM"
"63295","1108","5/01/2009 12:00:00 AM"
"63813","129474","31/03/2021 12:00:00 AM"
"64182","0410","28/05/2010 12:00:00 AM"
"64331","1109","12/02/2010 12:00:00 AM"
"64368","0710","14/09/2010 12:00:00 AM"
"64368","104761","11/03/2016 12:00:00 AM"
"64400","0510","10/09/2010 12:00:00 AM"
"64400","52197","15/02/2011 12:00:00 AM"
"64400","141761","6/11/2023 12:00:00 AM"
"64549","48597","26/08/2010 12:00:00 AM"
"50674","0800","19/09/2000 12:00:00 AM"
"50749","0109","6/05/2009 12:00:00 AM"
"50749","0498","8/04/1998 12:00:00 AM"
"50749","0499","23/04/1999 12:00:00 AM"
"50749","0503","18/06/2003 12:00:00 AM"
"50749","52253","30/06/2011 12:00:00 AM"
"50806","0606","17/07/2006 12:00:00 AM"
"50806","1000","18/10/2000 12:00:00 AM"
"50806","1102","6/11/2002 12:00:00 AM"
"50892","0404","31/05/2004 12:00:00 AM"
"50892","0898","12/08/1998 12:00:00 AM"
"50892","0999","15/10/1999 12:00:00 AM"
"50892","52651","27/04/2011 12:00:00 AM"
"51310","128475","1/03/2021 12:00:00 AM"
"51542","1199","1/11/1999 12:00:00 AM"
"51542","1299","30/12/1999 12:00:00 AM"
"51685","0200","28/03/2000 12:00:00 AM"
"51685","1299","7/01/2000 12:00:00 AM"
"51971","0102","17/01/2002 12:00:00 AM"
"51971","0405","6/03/2007 12:00:00 AM"
"51971","62613","18/08/2014 12:00:00 AM"
"66332","129402","6/04/2021 12:00:00 AM"
"85161","127193","4/09/2020 12:00:00 AM"
"63092","0708","30/09/2008 12:00:00 AM"
"63092","104100","8/04/2016 12:00:00 AM"
"63149","0510","16/09/2010 12:00:00 AM"
"63667","0809","9/09/2009 12:00:00 AM"
"63667","104333","4/11/2015 12:00:00 AM"
"63667","1208","20/02/2009 12:00:00 AM"
